date,category,dish_name,quantity_sold,unit_cost,selling_price,total_cost,total_revenue,waste_qty,waste_cost,day_of_week
2024-05-31,Secondi,Filetto di Branzino,18,7.2,26,129.6,468,2.2,15.84,Venerdì
2024-05-31,Secondi,Pollo alla Griglia,15,4.8,18,72,270,1,4.8,Venerdì
2024-05-31,Secondi,Costata di Maiale,19,6.2,22,117.8,418,1.4,8.68,Venerdì
2024-05-31,Contorni,Insalata Mista,10,1.8,6,18,60,1.2,2.16,Venerdì
2024-05-31,Contorni,Patate al Forno,8,1.2,5,9.6,40,0.4,0.48,Venerdì
2024-05-31,Contorni,Verdure Grigliate,7,2.5,7,17.5,49,0.6,1.5,Venerdì
2024-05-31,Dolci,Tiramisù,11,2.8,8,30.8,88,0.4,1.12,Venerdì
2024-05-31,Dolci,Panna Cotta,9,2.2,7,19.8,63,0.4,0.88,Venerdì
2024-05-31,Dolci,Cheesecake,10,3.5,9,35,90,0.5,1.75,Venerdì
2024-05-31,Dolci,Profiterole,10,3.2,8,32,80,0.6,1.92,Venerdì
2024-06-01,Antipasti,Bruschetta Pomodoro,27,2.5,8,67.5,216,1.1,2.75,Sabato
2024-06-01,Antipasti,Carpaccio di Manzo,19,5.2,16,98.8,304,1.6,8.32,Sabato
2024-06-01,Antipasti,Caprese,18,3.8,12,68.4,216,1.1,4.18,Sabato
2024-06-01,Antipasti,Prosciutto e Melone,25,4.5,14,112.5,350,1.5,6.75,Sabato
2024-06-01,Primi,Spaghetti Carbonara,37,3.2,14,118.4,518,1.7,5.44,Sabato
2024-06-01,Primi,Risotto Funghi,53,4.8,16,254.4,848,3,14.4,Sabato
2024-06-01,Primi,Penne Arrabbiata,40,2.8,12,112,480,1.4,3.92,Sabato
2024-06-01,Primi,Tagliatelle Bolognese,34,4.2,15,142.8,510,1.9,7.98,Sabato
2024-06-01,Primi,Gnocchi 4 Formaggi,42,3.9,14,163.8,588,1.4,5.46,Sabato
2024-06-01,Secondi,Tagliata di Manzo,36,8.5,28,306,1008,3,25.5,Sabato
2024-06-01,Secondi,Filetto di Branzino,27,7.2,26,194.4,702,3.6,25.92,Sabato
2024-06-01,Secondi,Pollo alla Griglia,43,4.8,18,206.4,774,3.4,16.32,Sabato
2024-06-01,Secondi,Costata di Maiale,39,6.2,22,241.8,858,3.3,20.46,Sabato
2024-06-01,Contorni,Insalata Mista,16,1.8,6,28.8,96,1.6,2.88,Sabato
2024-06-01,Contorni,Patate al Forno,17,1.2,5,20.4,85,1.1,1.32,Sabato
2024-06-01,Contorni,Verdure Grigliate,17,2.5,7,42.5,119,1.4,3.5,Sabato
2024-06-01,Dolci,Tiramisù,16,2.8,8,44.8,128,0.7,1.96,Sabato
2024-06-01,Dolci,Panna Cotta,15,2.2,7,33,105,0.6,1.32,Sabato
2024-06-01,Dolci,Cheesecake,15,3.5,9,52.5,135,0.8,2.8,Sabato
2024-06-01,Dolci,Profiterole,15,3.2,8,48,120,1.1,3.52,Sabato
2024-06-02,Antipasti,Bruschetta Pomodoro,30,2.5,8,75,240,1.5,3.75,Domenica
2024-06-02,Antipasti,Carpaccio di Manzo,19,5.2,16,98.8,304,1.2,6.24,Domenica
2024-06-02,Antipasti,Caprese,22,3.8,12,83.6,264,1.5,5.7,Domenica
2024-06-02,Antipasti,Prosciutto e Melone,32,4.5,14,144,448,2.2,9.9,Domenica
2024-06-02,Primi,Spaghetti Carbonara,42,3.2,14,134.4,588,1.9,6.08,Domenica
2024-06-02,Primi,Risotto Funghi,40,4.8,16,192,640,1.9,9.12,Domenica
2024-06-02,Primi,Penne Arrabbiata,38,2.8,12,106.4,456,1.1,3.08,Domenica
2024-06-02,Primi,Tagliatelle Bolognese,48,4.2,15,201.6,720,2.3,9.66,Domenica
2024-06-02,Primi,Gnocchi 4 Formaggi,46,3.9,14,179.4,644,1.9,7.41,Domenica
2024-06-02,Secondi,Tagliata di Manzo,25,8.5,28,212.5,700,2.5,21.25,Domenica
2024-06-02,Secondi,Filetto di Branzino,34,7.2,26,244.8,884,3.8,27.36,Domenica
2024-06-02,Secondi,Pollo alla Griglia,38,4.8,18,182.4,684,3.5,16.8,Domenica
2024-06-02,Secondi,Costata di Maiale,39,6.2,22,241.8,858,3.2,19.84,Domenica
2024-06-02,Contorni,Insalata Mista,13,1.8,6,23.4,78,1.4,2.52,Domenica
2024-06-02,Contorni,Patate al Forno,20,1.2,5,24,100,1.3,1.56,Domenica
2024-06-02,Contorni,Verdure Grigliate,16,2.5,7,40,112,1.3,3.25,Domenica
2024-06-02,Dolci,Tiramisù,16,2.8,8,44.8,128,0.5,1.4,Domenica
2024-06-02,Dolci,Panna Cotta,15,2.2,7,33,105,0.7,1.54,Domenica
2024-06-02,Dolci,Cheesecake,18,3.5,9,63,162,0.9,3.15,Domenica
2024-06-02,Dolci,Profiterole,23,3.2,8,73.6,184,1.4,4.48,Domenica
2024-06-03,Antipasti,Bruschetta Pomodoro,14,2.5,8,35,112,0.7,1.75,Lunedì
2024-06-03,Antipasti,Carpaccio di Manzo,22,5.2,16,114.4,352,1.9,9.88,Lunedì
2024-06-03,Antipasti,Caprese,21,3.8,12,79.8,252,1.1,4.18,Lunedì
2024-06-03,Antipasti,Prosciutto e Melone,15,4.5,14,67.5,210,0.9,4.05,Lunedì
2024-06-03,Primi,Spaghetti Carbonara,35,3.2,14,112,490,1.3,4.16,Lunedì
2024-06-03,Primi,Risotto Funghi,37,4.8,16,177.6,592,2.1,10.08,Lunedì
2024-06-03,Primi,Penne Arrabbiata,37,2.8,12,103.6,444,1.2,3.36,Lunedì
2024-06-03,Primi,Tagliatelle Bolognese,21,4.2,15,88.2,315,1,4.2,Lunedì
2024-06-03,Primi,Gnocchi 4 Formaggi,22,3.9,14,85.8,308,0.8,3.12,Lunedì
2024-06-03,Secondi,Tagliata di Manzo,30,8.5,28,255,840,3.1,26.35,Lunedì
2024-06-03,Secondi,Filetto di Branzino,28,7.2,26,201.6,728,3.9,28.08,Lunedì
2024-06-03,Secondi,Pollo alla Griglia,28,4.8,18,134.4,504,1.8,8.64,Lunedì
2024-06-03,Secondi,Costata di Maiale,17,6.2,22,105.4,374,1.3,8.06,Lunedì
2024-06-03,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.7,3.06,Lunedì
2024-06-03,Contorni,Patate al Forno,10,1.2,5,12,50,0.5,0.6,Lunedì
2024-06-03,Contorni,Verdure Grigliate,10,2.5,7,25,70,1.1,2.75,Lunedì
2024-06-03,Dolci,Tiramisù,12,2.8,8,33.6,96,0.5,1.4,Lunedì
2024-06-03,Dolci,Panna Cotta,12,2.2,7,26.4,84,0.4,0.88,Lunedì
2024-06-03,Dolci,Cheesecake,15,3.5,9,52.5,135,0.8,2.8,Lunedì
2024-06-03,Dolci,Profiterole,13,3.2,8,41.6,104,1,3.2,Lunedì
2024-06-04,Antipasti,Bruschetta Pomodoro,22,2.5,8,55,176,1,2.5,Martedì
2024-06-04,Antipasti,Carpaccio di Manzo,17,5.2,16,88.4,272,1.3,6.76,Martedì
2024-06-04,Antipasti,Caprese,16,3.8,12,60.8,192,0.8,3.04,Martedì
2024-06-04,Antipasti,Prosciutto e Melone,17,4.5,14,76.5,238,1.2,5.4,Martedì
2024-06-04,Primi,Spaghetti Carbonara,27,3.2,14,86.4,378,1,3.2,Martedì
2024-06-04,Primi,Risotto Funghi,37,4.8,16,177.6,592,2,9.6,Martedì
2024-06-04,Primi,Penne Arrabbiata,37,2.8,12,103.6,444,1.1,3.08,Martedì
2024-06-04,Primi,Tagliatelle Bolognese,30,4.2,15,126,450,1.5,6.3,Martedì
2024-06-04,Primi,Gnocchi 4 Formaggi,38,3.9,14,148.2,532,1.5,5.85,Martedì
2024-06-04,Secondi,Tagliata di Manzo,21,8.5,28,178.5,588,2.3,19.55,Martedì
2024-06-04,Secondi,Filetto di Branzino,26,7.2,26,187.2,676,3.6,25.92,Martedì
2024-06-04,Secondi,Pollo alla Griglia,16,4.8,18,76.8,288,1.3,6.24,Martedì
2024-06-04,Secondi,Costata di Maiale,19,6.2,22,117.8,418,1.6,9.92,Martedì
2024-06-04,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.9,3.42,Martedì
2024-06-04,Contorni,Patate al Forno,10,1.2,5,12,50,0.5,0.6,Martedì
2024-06-04,Contorni,Verdure Grigliate,13,2.5,7,32.5,91,1.3,3.25,Martedì
2024-06-04,Dolci,Tiramisù,10,2.8,8,28,80,0.3,0.84,Martedì
2024-06-04,Dolci,Panna Cotta,18,2.2,7,39.6,126,0.8,1.76,Martedì
2024-06-04,Dolci,Cheesecake,11,3.5,9,38.5,99,0.7,2.45,Martedì
2024-06-04,Dolci,Profiterole,15,3.2,8,48,120,0.9,2.88,Martedì
2024-06-05,Antipasti,Bruschetta Pomodoro,21,2.5,8,52.5,168,0.9,2.25,Mercoledì
2024-06-05,Antipasti,Carpaccio di Manzo,16,5.2,16,83.2,256,1.4,7.28,Mercoledì
2024-06-05,Antipasti,Caprese,17,3.8,12,64.6,204,1,3.8,Mercoledì
2024-06-05,Antipasti,Prosciutto e Melone,16,4.5,14,72,224,1.1,4.95,Mercoledì
2024-06-05,Primi,Spaghetti Carbonara,34,3.2,14,108.8,476,1.3,4.16,Mercoledì
2024-06-05,Primi,Risotto Funghi,35,4.8,16,168,560,1.8,8.64,Mercoledì
2024-06-05,Primi,Penne Arrabbiata,23,2.8,12,64.4,276,0.6,1.68,Mercoledì
2024-06-05,Primi,Tagliatelle Bolognese,23,4.2,15,96.6,345,1.1,4.62,Mercoledì
2024-06-05,Primi,Gnocchi 4 Formaggi,24,3.9,14,93.6,336,0.9,3.51,Mercoledì
2024-06-05,Secondi,Tagliata di Manzo,17,8.5,28,144.5,476,1.6,13.6,Mercoledì
2024-06-05,Secondi,Filetto di Branzino,16,7.2,26,115.2,416,2.3,16.56,Mercoledì
2024-06-05,Secondi,Pollo alla Griglia,29,4.8,18,139.2,522,2.5,12,Mercoledì
2024-06-05,Secondi,Costata di Maiale,23,6.2,22,142.6,506,1.9,11.78,Mercoledì
2024-06-05,Contorni,Insalata Mista,10,1.8,6,18,60,1.3,2.34,Mercoledì
2024-06-05,Contorni,Patate al Forno,12,1.2,5,14.4,60,0.6,0.72,Mercoledì
2024-06-05,Contorni,Verdure Grigliate,10,2.5,7,25,70,1,2.5,Mercoledì
2024-06-05,Dolci,Tiramisù,17,2.8,8,47.6,136,0.6,1.68,Mercoledì
2024-06-05,Dolci,Panna Cotta,17,2.2,7,37.4,119,0.7,1.54,Mercoledì
2024-06-05,Dolci,Cheesecake,17,3.5,9,59.5,153,1,3.5,Mercoledì
2024-06-05,Dolci,Profiterole,11,3.2,8,35.2,88,0.8,2.56,Mercoledì
2024-06-06,Antipasti,Bruschetta Pomodoro,20,2.5,8,50,160,1.1,2.75,Giovedì
2024-06-06,Antipasti,Carpaccio di Manzo,22,5.2,16,114.4,352,1.6,8.32,Giovedì
2024-06-06,Antipasti,Caprese,19,3.8,12,72.2,228,1.2,4.56,Giovedì
2024-06-06,Antipasti,Prosciutto e Melone,13,4.5,14,58.5,182,0.8,3.6,Giovedì
2024-06-06,Primi,Spaghetti Carbonara,35,3.2,14,112,490,1.4,4.48,Giovedì
2024-06-06,Primi,Risotto Funghi,38,4.8,16,182.4,608,2.2,10.56,Giovedì
2024-06-06,Primi,Penne Arrabbiata,37,2.8,12,103.6,444,1.2,3.36,Giovedì
2024-06-06,Primi,Tagliatelle Bolognese,29,4.2,15,121.8,435,1.5,6.3,Giovedì
2024-06-06,Primi,Gnocchi 4 Formaggi,24,3.9,14,93.6,336,0.8,3.12,Giovedì
2024-06-06,Secondi,Tagliata di Manzo,20,8.5,28,170,560,2.2,18.7,Giovedì
2024-06-06,Secondi,Filetto di Branzino,20,7.2,26,144,520,2.1,15.12,Giovedì
2024-06-06,Secondi,Pollo alla Griglia,18,4.8,18,86.4,324,1.2,5.76,Giovedì
2024-06-06,Secondi,Costata di Maiale,18,6.2,22,111.6,396,1.7,10.54,Giovedì
2024-06-06,Contorni,Insalata Mista,10,1.8,6,18,60,1.1,1.98,Giovedì
2024-06-06,Contorni,Patate al Forno,13,1.2,5,15.6,65,0.6,0.72,Giovedì
2024-06-06,Contorni,Verdure Grigliate,8,2.5,7,20,56,0.7,1.75,Giovedì
2024-06-06,Dolci,Tiramisù,14,2.8,8,39.2,112,0.4,1.12,Giovedì
2024-06-06,Dolci,Panna Cotta,15,2.2,7,33,105,0.8,1.76,Giovedì
2024-06-06,Dolci,Cheesecake,10,3.5,9,35,90,0.6,2.1,Giovedì
2024-06-06,Dolci,Profiterole,11,3.2,8,35.2,88,0.6,1.92,Giovedì
2024-06-07,Antipasti,Bruschetta Pomodoro,16,2.5,8,40,128,0.8,2,Venerdì
2024-06-07,Antipasti,Carpaccio di Manzo,22,5.2,16,114.4,352,1.8,9.36,Venerdì
2024-06-07,Antipasti,Caprese,21,3.8,12,79.8,252,1.4,5.32,Venerdì
2024-06-07,Antipasti,Prosciutto e Melone,22,4.5,14,99,308,1.7,7.65,Venerdì
2024-06-07,Primi,Spaghetti Carbonara,34,3.2,14,108.8,476,1.1,3.52,Venerdì
2024-06-07,Primi,Risotto Funghi,33,4.8,16,158.4,528,2,9.6,Venerdì
2024-06-07,Primi,Penne Arrabbiata,26,2.8,12,72.8,312,0.8,2.24,Venerdì
2024-06-07,Primi,Tagliatelle Bolognese,32,4.2,15,134.4,480,1.8,7.56,Venerdì
2024-06-07,Primi,Gnocchi 4 Formaggi,31,3.9,14,120.9,434,1.1,4.29,Venerdì
2024-06-07,Secondi,Tagliata di Manzo,30,8.5,28,255,840,2.9,24.65,Venerdì
2024-06-07,Secondi,Filetto di Branzino,29,7.2,26,208.8,754,3.6,25.92,Venerdì
2024-06-07,Secondi,Pollo alla Griglia,25,4.8,18,120,450,2.1,10.08,Venerdì
2024-06-07,Secondi,Costata di Maiale,20,6.2,22,124,440,2,12.4,Venerdì
2024-06-07,Contorni,Insalata Mista,9,1.8,6,16.2,54,1.1,1.98,Venerdì
2024-06-07,Contorni,Patate al Forno,11,1.2,5,13.2,55,0.5,0.6,Venerdì
2024-06-07,Contorni,Verdure Grigliate,11,2.5,7,27.5,77,0.9,2.25,Venerdì
2024-06-07,Dolci,Tiramisù,13,2.8,8,36.4,104,0.5,1.4,Venerdì
2024-06-07,Dolci,Panna Cotta,12,2.2,7,26.4,84,0.5,1.1,Venerdì
2024-06-07,Dolci,Cheesecake,14,3.5,9,49,126,0.9,3.15,Venerdì
2024-06-07,Dolci,Profiterole,10,3.2,8,32,80,0.7,2.24,Venerdì
2024-06-08,Antipasti,Bruschetta Pomodoro,30,2.5,8,75,240,1.5,3.75,Sabato
2024-06-08,Antipasti,Carpaccio di Manzo,21,5.2,16,109.2,336,1.5,7.8,Sabato
2024-06-08,Antipasti,Caprese,28,3.8,12,106.4,336,1.9,7.22,Sabato
2024-06-08,Antipasti,Prosciutto e Melone,31,4.5,14,139.5,434,2.5,11.25,Sabato
2024-06-08,Primi,Spaghetti Carbonara,49,3.2,14,156.8,686,1.8,5.76,Sabato
2024-06-08,Primi,Risotto Funghi,32,4.8,16,153.6,512,1.6,7.68,Sabato
2024-06-08,Primi,Penne Arrabbiata,38,2.8,12,106.4,456,1,2.8,Sabato
2024-06-08,Primi,Tagliatelle Bolognese,45,4.2,15,189,675,1.8,7.56,Sabato
2024-06-08,Primi,Gnocchi 4 Formaggi,47,3.9,14,183.3,658,2,7.8,Sabato
2024-06-08,Secondi,Tagliata di Manzo,29,8.5,28,246.5,812,2.8,23.8,Sabato
2024-06-08,Secondi,Filetto di Branzino,37,7.2,26,266.4,962,4,28.8,Sabato
2024-06-08,Secondi,Pollo alla Griglia,38,4.8,18,182.4,684,2.6,12.48,Sabato
2024-06-08,Secondi,Costata di Maiale,37,6.2,22,229.4,814,2.6,16.12,Sabato
2024-06-08,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.4,2.52,Sabato
2024-06-08,Contorni,Patate al Forno,18,1.2,5,21.6,90,1.1,1.32,Sabato
2024-06-08,Contorni,Verdure Grigliate,15,2.5,7,37.5,105,1.5,3.75,Sabato
2024-06-08,Dolci,Tiramisù,22,2.8,8,61.6,176,0.8,2.24,Sabato
2024-06-08,Dolci,Panna Cotta,17,2.2,7,37.4,119,0.8,1.76,Sabato
2024-06-08,Dolci,Cheesecake,17,3.5,9,59.5,153,1.1,3.85,Sabato
2024-06-08,Dolci,Profiterole,22,3.2,8,70.4,176,1.7,5.44,Sabato
2024-06-09,Antipasti,Bruschetta Pomodoro,23,2.5,8,57.5,184,1.3,3.25,Domenica
2024-06-09,Antipasti,Carpaccio di Manzo,24,5.2,16,124.8,384,1.8,9.36,Domenica
2024-06-09,Antipasti,Caprese,32,3.8,12,121.6,384,2,7.6,Domenica
2024-06-09,Antipasti,Prosciutto e Melone,29,4.5,14,130.5,406,2,9,Domenica
2024-06-09,Primi,Spaghetti Carbonara,39,3.2,14,124.8,546,1.4,4.48,Domenica
2024-06-09,Primi,Risotto Funghi,47,4.8,16,225.6,752,2.9,13.92,Domenica
2024-06-09,Primi,Penne Arrabbiata,32,2.8,12,89.6,384,0.9,2.52,Domenica
2024-06-09,Primi,Tagliatelle Bolognese,48,4.2,15,201.6,720,2.5,10.5,Domenica
2024-06-09,Primi,Gnocchi 4 Formaggi,49,3.9,14,191.1,686,2.2,8.58,Domenica
2024-06-09,Secondi,Tagliata di Manzo,34,8.5,28,289,952,4,34,Domenica
2024-06-09,Secondi,Filetto di Branzino,40,7.2,26,288,1040,5.3,38.16,Domenica
2024-06-09,Secondi,Pollo alla Griglia,24,4.8,18,115.2,432,1.7,8.16,Domenica
2024-06-09,Secondi,Costata di Maiale,30,6.2,22,186,660,2.3,14.26,Domenica
2024-06-09,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.3,2.34,Domenica
2024-06-09,Contorni,Patate al Forno,17,1.2,5,20.4,85,1,1.2,Domenica
2024-06-09,Contorni,Verdure Grigliate,17,2.5,7,42.5,119,1.7,4.25,Domenica
2024-06-09,Dolci,Tiramisù,22,2.8,8,61.6,176,0.8,2.24,Domenica
2024-06-09,Dolci,Panna Cotta,19,2.2,7,41.8,133,1,2.2,Domenica
2024-06-09,Dolci,Cheesecake,17,3.5,9,59.5,153,0.9,3.15,Domenica
2024-06-09,Dolci,Profiterole,19,3.2,8,60.8,152,1.3,4.16,Domenica
2024-06-10,Antipasti,Bruschetta Pomodoro,19,2.5,8,47.5,152,1,2.5,Lunedì
2024-06-10,Antipasti,Carpaccio di Manzo,15,5.2,16,78,240,1.1,5.72,Lunedì
2024-06-10,Antipasti,Caprese,22,3.8,12,83.6,264,1.1,4.18,Lunedì
2024-06-10,Antipasti,Prosciutto e Melone,14,4.5,14,63,196,0.8,3.6,Lunedì
2024-06-10,Primi,Spaghetti Carbonara,27,3.2,14,86.4,378,0.9,2.88,Lunedì
2024-06-10,Primi,Risotto Funghi,33,4.8,16,158.4,528,1.7,8.16,Lunedì
2024-06-10,Primi,Penne Arrabbiata,25,2.8,12,70,300,0.6,1.68,Lunedì
2024-06-10,Primi,Tagliatelle Bolognese,36,4.2,15,151.2,540,1.5,6.3,Lunedì
2024-06-10,Primi,Gnocchi 4 Formaggi,26,3.9,14,101.4,364,0.8,3.12,Lunedì
2024-06-10,Secondi,Tagliata di Manzo,25,8.5,28,212.5,700,2.8,23.8,Lunedì
2024-06-10,Secondi,Filetto di Branzino,28,7.2,26,201.6,728,3.1,22.32,Lunedì
2024-06-10,Secondi,Pollo alla Griglia,19,4.8,18,91.2,342,1.5,7.2,Lunedì
2024-06-10,Secondi,Costata di Maiale,18,6.2,22,111.6,396,1.6,9.92,Lunedì
2024-06-10,Contorni,Insalata Mista,13,1.8,6,23.4,78,1.2,2.16,Lunedì
2024-06-10,Contorni,Patate al Forno,11,1.2,5,13.2,55,0.7,0.84,Lunedì
2024-06-10,Contorni,Verdure Grigliate,13,2.5,7,32.5,91,1,2.5,Lunedì
2024-06-10,Dolci,Tiramisù,11,2.8,8,30.8,88,0.3,0.84,Lunedì
2024-06-10,Dolci,Panna Cotta,11,2.2,7,24.2,77,0.5,1.1,Lunedì
2024-06-10,Dolci,Cheesecake,15,3.5,9,52.5,135,0.8,2.8,Lunedì
2024-06-10,Dolci,Profiterole,11,3.2,8,35.2,88,0.6,1.92,Lunedì
2024-06-11,Antipasti,Bruschetta Pomodoro,21,2.5,8,52.5,168,0.9,2.25,Martedì
2024-06-11,Antipasti,Carpaccio di Manzo,22,5.2,16,114.4,352,1.8,9.36,Martedì
2024-06-11,Antipasti,Caprese,22,3.8,12,83.6,264,1,3.8,Martedì
2024-06-11,Antipasti,Prosciutto e Melone,15,4.5,14,67.5,210,0.9,4.05,Martedì
2024-06-11,Primi,Spaghetti Carbonara,33,3.2,14,105.6,462,1.1,3.52,Martedì
2024-06-11,Primi,Risotto Funghi,28,4.8,16,134.4,448,2,9.6,Martedì
2024-06-11,Primi,Penne Arrabbiata,30,2.8,12,84,360,0.9,2.52,Martedì
2024-06-11,Primi,Tagliatelle Bolognese,23,4.2,15,96.6,345,0.9,3.78,Martedì
2024-06-11,Primi,Gnocchi 4 Formaggi,35,3.9,14,136.5,490,1.5,5.85,Martedì
2024-06-11,Secondi,Tagliata di Manzo,19,8.5,28,161.5,532,1.6,13.6,Martedì
2024-06-11,Secondi,Filetto di Branzino,18,7.2,26,129.6,468,2.4,17.28,Martedì
2024-06-11,Secondi,Pollo alla Griglia,17,4.8,18,81.6,306,1.6,7.68,Martedì
2024-06-11,Secondi,Costata di Maiale,30,6.2,22,186,660,2.2,13.64,Martedì
2024-06-11,Contorni,Insalata Mista,14,1.8,6,25.2,84,1.7,3.06,Martedì
2024-06-11,Contorni,Patate al Forno,12,1.2,5,14.4,60,0.6,0.72,Martedì
2024-06-11,Contorni,Verdure Grigliate,13,2.5,7,32.5,91,1.2,3,Martedì
2024-06-11,Dolci,Tiramisù,13,2.8,8,36.4,104,0.4,1.12,Martedì
2024-06-11,Dolci,Panna Cotta,13,2.2,7,28.6,91,0.6,1.32,Martedì
2024-06-11,Dolci,Cheesecake,12,3.5,9,42,108,0.6,2.1,Martedì
2024-06-11,Dolci,Profiterole,16,3.2,8,51.2,128,1.1,3.52,Martedì
2024-06-12,Antipasti,Bruschetta Pomodoro,15,2.5,8,37.5,120,0.8,2,Mercoledì
2024-06-12,Antipasti,Carpaccio di Manzo,20,5.2,16,104,320,1.7,8.84,Mercoledì
2024-06-12,Antipasti,Caprese,16,3.8,12,60.8,192,0.7,2.66,Mercoledì
2024-06-12,Antipasti,Prosciutto e Melone,17,4.5,14,76.5,238,1.1,4.95,Mercoledì
2024-06-12,Primi,Spaghetti Carbonara,22,3.2,14,70.4,308,0.7,2.24,Mercoledì
2024-06-12,Primi,Risotto Funghi,36,4.8,16,172.8,576,2,9.6,Mercoledì
2024-06-12,Primi,Penne Arrabbiata,21,2.8,12,58.8,252,0.5,1.4,Mercoledì
2024-06-12,Primi,Tagliatelle Bolognese,22,4.2,15,92.4,330,1.2,5.04,Mercoledì
2024-06-12,Primi,Gnocchi 4 Formaggi,27,3.9,14,105.3,378,1.2,4.68,Mercoledì
2024-06-12,Secondi,Tagliata di Manzo,23,8.5,28,195.5,644,2,17,Mercoledì
2024-06-12,Secondi,Filetto di Branzino,18,7.2,26,129.6,468,1.8,12.96,Mercoledì
2024-06-12,Secondi,Pollo alla Griglia,17,4.8,18,81.6,306,1.4,6.72,Mercoledì
2024-06-12,Secondi,Costata di Maiale,19,6.2,22,117.8,418,1.4,8.68,Mercoledì
2024-06-12,Contorni,Insalata Mista,9,1.8,6,16.2,54,1.1,1.98,Mercoledì
2024-06-12,Contorni,Patate al Forno,10,1.2,5,12,50,0.6,0.72,Mercoledì
2024-06-12,Contorni,Verdure Grigliate,10,2.5,7,25,70,1.1,2.75,Mercoledì
2024-06-12,Dolci,Tiramisù,12,2.8,8,33.6,96,0.5,1.4,Mercoledì
2024-06-12,Dolci,Panna Cotta,10,2.2,7,22,70,0.5,1.1,Mercoledì
2024-06-12,Dolci,Cheesecake,14,3.5,9,49,126,0.8,2.8,Mercoledì
2024-06-12,Dolci,Profiterole,14,3.2,8,44.8,112,1,3.2,Mercoledì
2024-06-13,Antipasti,Bruschetta Pomodoro,21,2.5,8,52.5,168,0.9,2.25,Giovedì
2024-06-13,Antipasti,Carpaccio di Manzo,19,5.2,16,98.8,304,1.5,7.8,Giovedì
2024-06-13,Antipasti,Caprese,20,3.8,12,76,240,1.4,5.32,Giovedì
2024-06-13,Antipasti,Prosciutto e Melone,18,4.5,14,81,252,1.4,6.3,Giovedì
2024-06-13,Primi,Spaghetti Carbonara,21,3.2,14,67.2,294,0.8,2.56,Giovedì
2024-06-13,Primi,Risotto Funghi,38,4.8,16,182.4,608,1.9,9.12,Giovedì
2024-06-13,Primi,Penne Arrabbiata,34,2.8,12,95.2,408,1.1,3.08,Giovedì
2024-06-13,Primi,Tagliatelle Bolognese,38,4.2,15,159.6,570,1.7,7.14,Giovedì
2024-06-13,Primi,Gnocchi 4 Formaggi,28,3.9,14,109.2,392,1,3.9,Giovedì
2024-06-13,Secondi,Tagliata di Manzo,28,8.5,28,238,784,3,25.5,Giovedì
2024-06-13,Secondi,Filetto di Branzino,17,7.2,26,122.4,442,2,14.4,Giovedì
2024-06-13,Secondi,Pollo alla Griglia,23,4.8,18,110.4,414,1.6,7.68,Giovedì
2024-06-13,Secondi,Costata di Maiale,21,6.2,22,130.2,462,1.5,9.3,Giovedì
2024-06-13,Contorni,Insalata Mista,8,1.8,6,14.4,48,1.1,1.98,Giovedì
2024-06-13,Contorni,Patate al Forno,13,1.2,5,15.6,65,0.7,0.84,Giovedì
2024-06-13,Contorni,Verdure Grigliate,9,2.5,7,22.5,63,0.9,2.25,Giovedì
2024-06-13,Dolci,Tiramisù,15,2.8,8,42,120,0.6,1.68,Giovedì
2024-06-13,Dolci,Panna Cotta,18,2.2,7,39.6,126,0.9,1.98,Giovedì
2024-06-13,Dolci,Cheesecake,12,3.5,9,42,108,0.6,2.1,Giovedì
2024-06-13,Dolci,Profiterole,12,3.2,8,38.4,96,0.9,2.88,Giovedì
2024-06-14,Antipasti,Bruschetta Pomodoro,14,2.5,8,35,112,0.6,1.5,Venerdì
2024-06-14,Antipasti,Carpaccio di Manzo,16,5.2,16,83.2,256,1.2,6.24,Venerdì
2024-06-14,Antipasti,Caprese,15,3.8,12,57,180,0.8,3.04,Venerdì
2024-06-14,Antipasti,Prosciutto e Melone,12,4.5,14,54,168,1,4.5,Venerdì
2024-06-14,Primi,Spaghetti Carbonara,26,3.2,14,83.2,364,1,3.2,Venerdì
2024-06-14,Primi,Risotto Funghi,32,4.8,16,153.6,512,1.6,7.68,Venerdì
2024-06-14,Primi,Penne Arrabbiata,22,2.8,12,61.6,264,0.6,1.68,Venerdì
2024-06-14,Primi,Tagliatelle Bolognese,28,4.2,15,117.6,420,1.5,6.3,Venerdì
2024-06-14,Primi,Gnocchi 4 Formaggi,25,3.9,14,97.5,350,1,3.9,Venerdì
2024-06-14,Secondi,Tagliata di Manzo,23,8.5,28,195.5,644,2.4,20.4,Venerdì
2024-06-14,Secondi,Filetto di Branzino,23,7.2,26,165.6,598,2.2,15.84,Venerdì
2024-06-14,Secondi,Pollo alla Griglia,22,4.8,18,105.6,396,1.8,8.64,Venerdì
2024-06-14,Secondi,Costata di Maiale,22,6.2,22,136.4,484,1.8,11.16,Venerdì
2024-06-14,Contorni,Insalata Mista,9,1.8,6,16.2,54,1.1,1.98,Venerdì
2024-06-14,Contorni,Patate al Forno,9,1.2,5,10.8,45,0.5,0.6,Venerdì
2024-06-14,Contorni,Verdure Grigliate,8,2.5,7,20,56,0.7,1.75,Venerdì
